TF,Bigram TF,No. of Stop_words,Out of Context,"Arts, Culture, Entertainment, Sports",Conspiracy,Business and Industrial,"economy, business and finance",Religion and belief,"Law, Government and Politics",Education,Technology and Computing,Science,Sixltr,conj,interrog,number,negemo,social,certain,percept,focuspast,focuspresent,time,PERSON,TIME,ORG,GPE
94,88,0.37988826815642457,9046,0.488825,0.0,0.0,0.6468,0.0,0.0,0.0,0.488825,0.0,20.37,5.74,0.74,3.89,0.37,7.78,1.3,2.41,5.56,5.19,7.96,,,,
17,149,0.4122137404580153,201,0.0,0.0,0.0,0.0,0.0,0.5237499999999999,0.0,0.0,0.0,17.88,6.29,1.32,3.64,1.66,15.89,0.66,2.65,6.95,10.6,4.64,,,,
21,7,0.3582887700534759,384,0.4508,0.0,0.0,0.0,0.0,0.5319750000000001,0.0,0.4508,0.0,17.8,4.21,0.65,3.88,0.65,17.15,1.94,1.62,2.91,9.06,8.74,,,,
89,30,0.38260135135135137,1975,0.4508,0.0,0.0,0.0,0.0,0.5142,0.0,0.4508,0.0,22.54,5.51,0.39,1.77,2.95,15.26,0.49,1.87,6.89,5.51,4.92,,,,
6,1,0.3333333333333333,145,0.4508,0.0,0.0,0.6205,0.0,0.4596,0.0,0.4508,0.0,25.29,4.6,0.0,1.15,3.45,17.24,0.0,1.15,2.3,11.49,2.3,,,,
122,9,0.3805774278215223,3364,0.0,0.0,0.0,0.0,0.0,0.6202000000000001,0.0,0.0,0.0,24.78,6.38,1.34,1.85,1.19,11.2,0.89,2.23,3.86,8.16,5.71,,,,
25,6,0.4510309278350516,283,0.4508,0.0,0.0,0.0,0.0,0.462,0.0,0.4508,0.0,11.04,5.67,1.49,0.9,0.6,13.73,1.19,1.49,2.39,14.93,8.36,,,,
294,58,0.3977583378895571,5476,0.0,0.0,0.0,0.0,0.0,0.5210250000000001,0.0,0.0,0.0,22.6,6.59,1.82,1.19,1.82,13.94,1.13,3.67,4.21,6.81,5.21,,,,
34,12,0.33238636363636365,1371,0.0,0.0,0.0,0.7829,0.0,0.56775,0.0,0.0,0.0,26.5,4.42,0.32,3.47,0.32,10.41,0.32,2.84,0.95,5.36,4.42,,,,
41,7,0.3579335793357933,1836,0.0,0.0,0.0,0.6016999999999999,0.0,0.0,0.0,0.0,0.0,27.25,4.12,1.76,2.55,2.16,6.86,0.2,3.73,8.82,1.76,5.1,,,,
6,73,0.375,687,0.4508,0.0,0.0,0.0,0.0,0.4697,0.0,0.4508,0.0,22.69,3.36,0.84,3.36,0.0,14.29,0.0,2.52,7.56,9.24,11.76,,,,
129,21,0.39190031152647975,1591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.81,5.8,1.25,2.79,0.81,17.55,1.76,2.94,6.39,8.37,5.87,,,,
24,210,0.4152542372881356,1016,0.48085,0.0,0.0,0.0,0.0,0.0,0.0,0.48085,0.0,18.02,7.11,2.54,1.78,1.52,13.45,1.02,2.28,3.3,9.9,5.58,,,,
39,8,0.4006908462867012,491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.01,7.55,1.47,2.1,0.84,16.14,1.47,3.77,8.6,7.34,8.81,,,,
55,14,0.3712948517940718,832,0.4700333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.4700333333333333,0.0,22.07,4.9,0.35,4.03,1.05,14.36,1.58,1.4,3.85,5.95,6.65,,,,
45,22,0.27979274611398963,670,0.5539999999999999,0.0,0.0,0.0,0.0,0.4707,0.0,0.5539999999999999,0.0,27.06,3.38,0.21,3.81,0.63,10.36,0.42,2.33,2.96,6.13,3.17,,,,
309,72,0.39243323442136496,4339,0.4902,0.0,0.0,0.0,0.0,0.4508,0.0,0.4902,0.0,17.52,5.44,1.31,1.83,1.9,13.88,1.47,3.98,6.27,8.29,6.85,,,,
35,5,0.35714285714285715,609,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,24.72,3.61,1.94,1.94,1.67,12.5,1.67,1.67,5.56,7.78,6.11,,,,
8,4,0.3983050847457627,371,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,0.0,0.0,22.12,6.73,0.0,0.0,0.96,18.27,0.96,0.96,1.92,9.62,13.46,,,,
12,2,0.3497267759562841,87,0.4508,0.0,0.0,0.0,0.0,0.5988666666666667,0.0,0.4508,0.0,15.89,4.64,1.32,3.31,3.97,21.85,0.66,1.99,5.3,7.95,4.64,,,,
28,5,0.3967935871743487,605,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,16.22,5.81,0.97,0.97,2.18,19.85,0.73,3.15,6.05,8.72,6.78,,,,
17,2,0.4006410256410257,350,0.0,0.0,0.0,0.5075,0.0,0.0,0.0,0.0,0.0,22.05,5.12,1.18,0.79,5.12,11.42,1.57,1.97,4.33,7.48,4.72,,,,
361,147,0.3953807454836497,6812,0.0,0.0,0.0,0.0,0.4508,0.5583133333333333,0.0,0.0,0.0,22.58,5.77,1.22,4.09,2.52,13.55,0.96,2.76,5.29,5.63,7.25,,,,
26,20,0.3197278911564626,345,0.4508,0.0,0.0,0.5071,0.0,0.0,0.0,0.4695666666666667,0.4508,17.65,5.88,0.0,2.21,0.0,13.24,0.74,8.09,1.47,8.82,3.68,,,,
13,12,0.16666666666666666,22,0.4508,0.0,0.0,0.0,0.0,0.4508,0.0,0.4508,0.0,31.25,6.25,0.0,0.0,0.0,12.5,0.0,6.25,6.25,6.25,0.0,,,,
43,8,0.3589211618257261,507,0.0,0.0,0.0,0.5183,0.0,0.5771,0.0,0.0,0.0,18.74,4.92,0.7,3.04,1.64,13.58,1.17,3.51,7.96,4.45,8.43,,,,
8,83,0.4393939393939394,190,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,17.28,5.56,1.23,1.23,2.47,15.43,1.23,3.09,7.41,8.02,7.41,,,,
28,27,0.3333333333333333,35,0.502,0.0,0.0,0.0,0.0,0.0,0.0,0.502,0.0,5.88,3.92,1.96,5.88,0.0,23.53,1.96,0.0,1.96,7.84,5.88,,,,
34,5,0.3726708074534161,658,0.0,0.0,0.0,0.0,0.4734,0.0,0.0,0.0,0.0,23.15,7.88,1.48,2.71,6.16,7.64,0.25,2.46,4.19,8.87,6.16,,,,
104,50,0.3713080168776372,2225,0.5857,0.0,0.0,0.68445,0.0,0.0,0.0,0.5857,0.0,21.88,5.91,0.65,3.51,0.65,6.19,1.11,3.69,2.22,5.63,10.9,,,,
68,12,0.3763440860215054,3204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.95,6.28,1.41,3.08,2.31,9.62,1.15,2.82,3.21,7.18,6.41,,,,
61,19,0.3865979381443299,2028,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,18.76,5.91,2.66,2.07,3.25,13.59,0.74,2.95,4.87,8.86,4.73,,,,
20,3,0.445993031358885,437,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,19.2,5.6,1.2,3.2,0.8,13.6,1.6,1.6,3.2,10.0,9.2,,,,
41,13,0.3866171003717472,963,0.0,0.0,0.0,0.0,0.0,0.6702,0.0,0.0,0.0,23.39,7.35,1.34,2.45,0.67,12.92,0.45,1.56,3.12,10.02,4.23,,,,
24,6,0.3917995444191344,443,0.545,0.0,0.0,0.0,0.0,0.0,0.0,0.545,0.0,13.87,6.07,1.73,3.47,0.0,15.9,0.0,5.78,6.65,5.2,6.07,,,,
10,1,0.4152542372881356,197,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,0.0,0.0,16.83,8.91,0.99,4.95,0.0,6.93,0.99,1.98,2.97,7.92,5.94,,,,
19,3,0.3416149068322981,319,0.0,0.25315,0.0,0.0,0.0,0.177275,0.0,0.5465,0.0,17.6,4.87,1.12,0.75,0.75,19.1,1.87,7.12,5.99,7.49,8.24,,,,
25,6,0.4289693593314763,366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.9,6.95,0.66,0.99,1.99,17.88,1.32,1.99,3.97,13.58,4.3,,,,
15,152,0.42896174863387976,462,0.4521,0.0,0.0,0.0,0.0,0.0,0.0,0.4521,0.0,22.3,4.26,1.64,0.98,2.62,12.46,0.66,1.97,3.61,11.8,4.26,,,,
27,8,0.3879310344827586,712,0.4671,0.0,0.0,0.0,0.0,0.0,0.0,0.4671,0.0,18.87,4.4,0.63,3.77,1.89,16.35,1.26,2.2,6.92,7.86,8.18,,,,
22,5,0.4466292134831461,342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.54,6.62,2.65,1.32,0.33,13.58,0.66,4.64,3.64,12.58,3.31,,,,
28,207,0.420323325635104,776,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,15.44,5.82,1.52,1.52,0.76,15.7,2.28,2.78,2.28,13.42,5.32,,,,
24,135,0.4025974025974026,246,0.0,0.0,0.0,0.0,0.0,0.5464,0.0,0.0,0.0,20.87,5.91,0.79,0.39,2.36,15.35,0.39,5.51,3.94,9.45,5.91,,,,
30,3,0.4411177644710579,612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.79,7.89,1.44,2.39,2.39,12.68,1.44,1.44,4.55,10.77,8.85,,,,
236,66,0.2907697920466983,3885,0.0,0.0,0.0,0.0,0.5438,0.0,0.0,0.0,0.0,26.28,4.3,0.72,9.47,1.27,8.93,0.41,1.13,4.62,2.17,3.62,,,,
12,11,0.3333333333333333,11,0.0,0.0,0.0,0.5049,0.0,0.0,0.0,0.0,0.0,15.79,0.0,0.0,0.0,0.0,10.53,0.0,5.26,0.0,10.53,5.26,,,,
23,7,0.388663967611336,534,0.4508,0.0,0.0,0.0,0.0,0.4508,0.0,0.4508,0.0,19.31,2.58,1.29,6.01,0.0,12.45,1.72,2.58,3.0,6.01,8.15,,,,
35,12,0.3388773388773389,1479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.31,5.57,1.94,3.15,1.21,16.95,1.21,2.66,4.36,8.96,6.05,,,,
48,16,0.4115586690017513,3982,0.4508,0.0,0.0,0.0,0.0,0.5691,0.0,0.4508,0.0,20.84,4.78,3.06,1.53,1.15,13.19,0.19,2.49,6.5,5.74,7.46,,,,
22,149,0.3474025974025974,528,0.57712,0.0,0.0,0.0,0.0,0.0,0.0,0.57712,0.0,20.69,4.21,1.92,4.6,0.38,12.26,0.0,4.98,3.07,9.58,5.75,,,,
29,4,0.4540942928039702,232,0.4789,0.0,0.0,0.0,0.0,0.0,0.0,0.4789,0.0,16.07,6.25,0.89,1.19,0.3,14.58,2.38,1.79,6.25,10.42,5.06,,,,
63,22,0.3655256723716381,1727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.62,3.72,1.34,1.79,1.19,14.88,2.08,3.72,5.8,8.48,4.17,,,,
46,47,0.313953488372093,90,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,24.32,5.41,1.35,1.35,1.35,16.22,0.0,1.35,2.7,10.81,9.46,,,,
140,37,0.3788592360020932,2595,0.4508,0.0,0.0,0.4508,0.0,0.0,0.0,0.4508,0.0,24.4,4.77,0.78,3.28,0.95,15.69,1.19,1.61,6.32,5.13,7.16,,,,
18,8,0.3522267206477733,262,0.4508,0.0,0.0,0.4542,0.0,0.0,0.0,0.4508,0.0,26.96,5.39,1.47,2.45,0.0,9.31,1.47,4.41,4.9,8.82,7.84,,,,
26,8,0.3006535947712418,419,0.0,0.0,0.0,0.0,0.0,0.4883333333333333,0.0,0.0,0.0,22.83,2.45,1.09,4.89,2.99,8.42,1.36,2.72,2.45,8.15,4.62,,,,
34,11,0.3838383838383838,676,0.0,0.0,0.0,0.4841,0.0,0.0,0.0,0.0,0.0,19.47,5.01,1.47,2.65,2.65,12.39,2.65,1.77,4.13,8.55,4.13,,,,
108,77,0.42740471869328495,2788,0.4508,0.0,0.0,0.0,0.0,0.5216,0.0,0.4508,0.0,18.95,5.03,0.63,2.41,2.3,12.77,1.88,3.14,7.02,9.01,5.45,,,,
15,113,0.38408304498269896,283,0.4508,0.0,0.0,0.475,0.0,0.0,0.0,0.4508,0.0,16.51,6.42,0.92,1.83,4.59,17.89,1.38,2.29,5.5,10.55,6.42,,,,
7,2,0.3647058823529412,174,0.7863666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.7863666666666667,0.0,19.73,6.8,0.68,4.76,0.0,10.88,0.68,4.08,4.76,8.84,10.2,,,,
179,84,0.35043920480813684,2833,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,18.15,4.89,1.61,2.86,0.68,13.05,0.88,3.02,3.9,8.06,4.16,,,,
45,17,0.3629893238434164,1770,0.0,0.0,0.0,0.0,0.4788,0.4972,0.0,0.0,0.0,28.98,4.03,0.96,2.5,2.11,9.02,0.77,2.11,6.53,2.3,6.33,,,,
31,30,0.26,55,0.4508,0.0,0.0,0.0,0.5042,0.4508,0.0,0.4508,0.0,22.73,4.55,0.0,0.0,0.0,15.91,0.0,4.55,0.0,6.82,6.82,,,,
45,448,0.4046242774566474,1678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.77,4.77,1.86,2.67,0.58,7.79,0.7,2.79,6.4,4.77,6.74,,,,
88,39,0.32105263157894737,27806,0.5071,0.0,0.0,1.0,0.0,0.0,0.0,0.5071,0.0,19.43,6.21,0.54,2.16,0.4,7.69,1.08,7.69,4.32,2.43,5.4,,,,
7,2,0.3712574850299401,289,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,20.69,7.59,1.38,2.07,0.69,15.17,0.69,4.14,3.45,9.66,2.76,,,,
23,5,0.3969754253308129,843,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,15.16,6.11,1.58,1.13,2.04,18.55,1.81,4.3,5.43,11.09,5.66,,,,
61,15,0.35131396957123096,981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.51,5.77,0.64,3.53,0.16,15.06,1.28,2.88,6.09,6.25,7.85,,,,
90,50,0.35605170387779084,5429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4579,23.76,4.32,0.38,2.92,0.64,10.93,0.38,2.54,5.97,6.35,7.24,,,,
48,18,0.3848684210526316,900,0.4508,0.0,0.0,0.0,0.6763,0.0,0.0,0.4508,0.0,20.11,3.54,1.12,2.42,2.23,14.71,1.3,4.1,2.98,11.73,3.91,,,,
52,6,0.43478260869565216,879,0.4508,0.0,0.0,0.0,0.4508,0.0,0.0,0.4508,0.0,17.09,6.96,2.37,1.42,2.22,14.4,1.11,3.8,4.75,10.6,5.7,,,,
32,3,0.3581730769230769,571,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,24.06,5.51,2.61,3.19,2.32,15.07,0.58,4.64,2.61,8.12,4.64,,,,
41,10,0.4458041958041958,335,0.5094,0.0,0.0,0.0,0.0,0.0,0.0,0.5094,0.0,16.67,7.54,0.6,0.6,2.38,13.69,0.2,3.37,3.17,11.11,3.17,,,,
16,179,0.4148936170212766,748,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,19.88,3.26,1.19,1.78,0.59,9.5,0.3,3.56,8.01,5.64,7.72,,,,
40,388,0.42362002567394097,2281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.21,6.56,1.68,0.7,1.54,7.96,1.4,2.79,2.23,7.96,4.19,,,,
13,2,0.34074074074074073,332,0.0,0.0,0.0,0.0,0.0,0.50615,0.0,0.0,0.0,21.6,3.2,1.6,4.8,0.0,18.4,0.0,1.6,7.2,1.6,9.6,,,,
40,21,0.3308823529411765,420,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.4642,21.69,4.51,0.56,1.97,4.23,13.8,0.28,3.1,4.23,6.48,7.04,,,,
370,48,0.41301000769822943,5224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.93,6.64,1.81,1.46,2.42,13.16,1.55,3.81,6.02,10.07,5.67,,,,
27,217,0.3893805309734513,412,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,18.09,4.91,0.52,3.1,1.29,14.47,1.81,3.62,4.91,9.3,7.24,,,,
37,8,0.3775510204081632,982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.71,4.9,0.45,1.34,0.67,7.57,1.34,2.23,5.79,7.13,7.8,,,,
63,18,0.39748427672955977,1453,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,16.83,4.07,1.68,3.09,2.95,10.52,0.42,3.23,3.09,12.2,6.03,,,,
395,154,0.27755185034566904,6911,0.48100000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.48100000000000004,0.0,20.62,3.9,0.92,9.1,1.36,8.44,0.46,2.26,5.28,2.95,6.16,,,,
8,1,0.40372670807453415,138,0.5577,0.0,0.0,0.0,0.0,0.0,0.0,0.5577,0.0,16.15,6.15,0.77,1.54,1.54,11.54,0.77,3.08,1.54,13.08,3.85,,,,
38,7,0.4044750430292599,801,0.5642,0.0,0.0,0.0,0.0,0.0,0.0,0.5642,0.0,17.87,5.82,1.81,3.61,1.0,8.84,1.61,2.41,2.81,8.23,9.24,,,,
23,10,0.4061433447098976,754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.77,4.94,1.9,2.66,0.0,18.25,1.14,2.28,6.08,10.65,7.6,,,,
53,8,0.36856745479833103,541,0.6019,0.0,0.0,0.0,0.0,0.0,0.0,0.6019,0.0,19.97,6.44,0.64,3.22,0.32,9.5,0.97,4.67,3.7,6.92,10.31,,,,
27,5,0.3249370277078086,724,0.5362333333333333,0.0,0.0,0.0,0.6212500000000001,0.0,0.0,0.5362333333333333,0.0,24.36,5.73,1.15,1.43,0.0,16.05,1.43,5.44,3.72,4.58,6.59,,,,
12,86,0.4398148148148148,115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2711,0.0,12.64,7.69,1.1,0.55,2.2,12.09,1.65,5.49,11.54,4.4,4.95,,,,
41,19,0.3685152057245081,1291,0.5683,0.0,0.0,0.0,0.0,0.0,0.0,0.5683,0.0,17.01,3.69,0.82,2.25,1.64,10.04,0.82,2.25,3.48,8.4,6.56,,,,
28,5,0.35294117647058826,546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.32,4.92,0.52,2.33,1.3,15.8,1.81,1.81,6.99,8.03,8.81,,,,
33,6,0.3057142857142857,263,0.5207333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.5207333333333333,0.0,22.76,5.86,1.03,5.86,0.34,10.69,0.0,1.72,5.52,5.52,6.21,,,,
14,3,0.38799999999999996,146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3729,0.0,15.69,5.88,1.47,1.47,0.98,20.1,0.49,4.9,2.45,14.71,7.84,,,,
18,150,0.425,711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.18,5.48,0.34,1.03,4.11,17.81,1.37,4.11,5.82,6.51,5.48,,,,
31,4,0.4050632911392405,323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.21,4.46,1.67,5.01,2.23,18.38,1.39,2.51,3.62,9.19,2.79,,,,
26,183,0.43596059113300495,530,0.4738,0.0,0.0,0.0,0.0,0.0,0.0,0.4738,0.0,14.13,4.99,0.55,2.22,1.39,17.17,1.11,2.22,4.99,8.03,6.37,,,,
19,159,0.4688995215311005,327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.29,5.62,1.12,1.69,1.4,15.45,1.69,1.12,2.81,11.24,7.02,,,,
43,7,0.34963325183374083,944,0.0,0.0,0.0,0.0,0.0,0.58875,0.0,0.0,0.0,26.29,6.23,1.63,2.44,1.9,12.2,0.81,1.9,4.34,7.05,6.5,,,,
16,2,0.4615384615384616,208,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,10.85,5.42,0.68,0.68,2.03,13.9,1.36,4.07,6.1,11.86,5.08,,,,
154,64,0.3608768971332209,2334,0.5048,0.0,0.0,0.0,0.0,0.0,0.0,0.5048,0.0,17.39,5.61,1.53,5.25,0.73,10.49,0.67,3.54,7.08,3.11,6.16,,,,
3,25,0.3818181818181817,9,0.49223999999999996,0.0,0.0,0.0,0.0,0.4508,0.0,0.49223999999999996,0.0,23.4,6.38,0.0,0.0,0.0,14.89,0.0,6.38,8.51,0.0,0.0,,,,
14,100,0.3505154639175257,233,0.0,0.0,0.0,0.0,0.0,0.62905,0.0,0.0,0.0,18.71,5.85,1.75,2.34,0.58,16.37,0.58,0.58,3.51,8.19,5.85,,,,
23,194,0.4123456790123457,881,0.0,0.0,0.0,0.4623,0.0,0.0,0.0,0.0,0.0,20.66,5.51,0.55,3.03,1.65,14.05,1.1,1.65,6.06,8.26,6.06,,,,
31,9,0.4021978021978022,847,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,0.0,0.0,18.45,3.49,1.25,1.5,2.0,23.94,0.5,6.23,9.48,5.99,4.99,,,,
30,4,0.4,320,0.5729,0.0,0.0,0.0,0.0,0.0,0.0,0.5729,0.0,15.91,5.52,2.27,2.92,2.27,13.96,2.27,5.84,3.25,13.96,5.84,,,,
24,5,0.3794117647058824,1467,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,0.0,0.0,22.4,4.42,1.26,1.89,2.52,12.3,0.63,1.58,5.68,4.73,6.94,,,,
8,2,0.4220779220779221,581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.14,5.56,0.69,2.78,0.0,19.44,2.08,1.39,2.78,9.72,6.25,,,,
38,8,0.39738805970149255,2448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4658,0.0,20.0,5.68,0.84,1.68,0.0,13.89,1.05,3.58,5.68,5.89,6.53,,,,
10,10,0.3157894736842105,5,0.7056,0.0,0.0,0.0,0.0,0.0,0.0,0.7056,0.0,29.41,0.0,0.0,0.0,0.0,5.88,0.0,5.88,5.88,11.76,5.88,,,,
18,4,0.4077380952380952,363,0.5067,0.0,0.0,0.0,0.0,0.0,0.0,0.5067,0.0,17.05,6.06,2.27,1.52,1.52,18.18,0.76,3.41,4.55,9.09,3.41,,,,
25,5,0.4540682414698163,311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.52,6.65,1.45,1.45,0.87,15.03,1.73,3.18,7.51,7.23,6.94,,,,
13,12,0.3333333333333333,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0,5.0,0.0,10.0,5.0,0.0,0.0,0.0,10.0,,,,
213,62,0.4186801298232961,2924,0.0,0.0,0.0,0.0,0.3126,0.0,0.0,0.4439,0.0,17.08,5.95,1.55,2.98,1.6,16.44,3.28,2.76,4.18,9.88,3.88,,,,
88,25,0.4498069498069498,826,0.5244,0.0,0.0,0.0,0.0,0.0,0.0,0.5244,0.0,18.08,7.19,1.44,0.36,2.99,14.01,1.68,5.15,5.51,12.22,3.95,,,,
49,7,0.3828571428571429,372,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,14.51,7.25,1.04,3.28,2.42,15.72,0.69,3.45,4.66,6.56,7.94,,,,
9,1,0.4183006535947713,89,0.5071,0.0,0.0,0.0,0.0,0.4508,0.0,0.5071,0.0,8.8,5.6,0.0,0.0,0.0,9.6,1.6,4.8,7.2,11.2,5.6,,,,
31,10,0.3638344226579521,1100,0.5023,0.0,0.0,0.0,0.0,0.0,0.0,0.5023,0.0,19.14,5.5,0.48,3.83,1.91,9.09,2.87,3.11,3.11,8.37,6.22,,,,
22,11,0.35353535353535354,430,0.7471,0.0,0.0,0.4508,0.0,0.4749,0.0,0.673025,0.4508,22.95,3.69,0.0,2.05,1.64,17.62,3.28,3.28,2.05,8.2,8.61,,,,
30,8,0.3811881188118812,467,0.0,0.0,0.0,0.7237,0.0,0.0,0.0,0.0,0.0,16.27,5.33,1.78,2.07,0.89,11.54,1.78,2.66,1.78,12.72,3.25,,,,
26,6,0.4265402843601896,799,0.5086,0.0,0.0,0.0,0.0,0.5186,0.0,0.5086,0.0,18.52,4.27,0.28,0.0,1.14,13.39,1.71,3.42,3.42,12.25,5.13,,,,
39,237,0.4655172413793103,1120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.89,5.49,1.22,0.2,4.07,17.48,3.46,3.05,5.08,10.16,7.32,,,,
15,3,0.37735849056603776,654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.64,6.59,1.1,4.76,2.2,18.68,0.37,3.3,6.96,8.06,3.3,,,,
26,5,0.3333333333333333,822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.17,5.54,0.33,0.65,0.65,12.05,0.98,2.61,2.61,7.82,7.17,,,,
92,25,0.3793478260869565,8228,0.4659,0.0,0.0,0.0,0.0,0.0,0.0,0.4659,0.0,18.36,4.68,0.94,1.75,2.11,12.75,1.05,4.33,4.91,6.08,9.59,,,,
24,4,0.4311111111111111,418,0.0,0.0,0.0,0.0,0.3588,0.0,0.0,0.3342,0.0,17.02,6.54,0.52,1.57,1.05,12.04,1.57,1.05,4.71,10.73,7.59,,,,
17,142,0.3923611111111111,493,0.0,0.0,0.0,0.5509,0.0,0.0,0.0,0.0,0.0,21.88,4.69,1.17,2.34,1.17,12.89,1.95,1.17,5.08,7.81,11.72,,,,
136,34,0.3378941106484236,2279,0.5347,0.0,0.0,0.0,0.0,0.0,0.0,0.5347,0.0,21.01,6.1,1.28,6.17,1.77,10.72,0.92,2.13,3.55,7.24,4.61,,,,
10,109,0.35467980295566504,360,0.617,0.0,0.0,0.0,0.0,0.0,0.0,0.617,0.0,19.57,4.89,0.54,5.43,0.0,7.07,0.0,4.89,2.72,5.98,10.87,,,,
9,5,0.3841059602649007,89,0.8107,0.0,0.0,0.5347333333333333,0.0,0.0,0.0,0.729225,0.4508,26.32,4.51,0.0,1.5,1.5,9.77,3.76,0.75,0.0,9.02,4.51,,,,
77,20,0.3910323253388947,1221,0.0,0.0,0.0,0.4762,0.0,0.4869,0.0,0.0,0.0,20.17,5.85,1.31,2.27,0.95,12.89,1.19,3.1,4.3,7.4,4.89,,,,
45,6,0.4056338028169014,994,0.2496,0.0,0.0,0.0,0.3542,0.1871,0.0,0.408,0.0,20.17,7.27,2.31,2.15,1.49,14.55,1.82,1.65,3.64,11.4,4.3,,,,
106,182,0.2259958071278826,3918,0.52025,0.0,0.0,0.0,0.0,0.0,0.0,0.52025,0.0,22.63,4.04,0.55,4.49,0.15,5.23,0.35,4.74,1.2,4.39,6.43,,,,
23,167,0.38461538461538464,601,0.5071,0.0,0.0,0.0,0.0,0.0,0.0,0.5071,0.0,24.48,5.59,0.0,2.8,1.05,13.64,0.0,1.05,5.24,5.59,12.59,,,,
90,38,0.4207708779443255,1709,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,15.56,7.03,1.76,2.63,2.38,15.06,0.88,3.26,5.14,10.79,7.9,,,,
9,70,0.3359375,134,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,28.83,3.6,0.0,0.0,2.7,9.91,1.8,7.21,6.31,7.21,6.31,,,,
76,81,0.456989247311828,276,0.6191500000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.6191500000000001,0.0,17.07,9.15,3.05,3.66,0.61,10.98,3.05,4.27,6.71,10.37,9.15,,,,
119,33,0.4078014184397163,2187,0.0,0.0,0.0,0.0,0.0,0.7481,0.0,0.0,0.0,20.08,5.35,1.25,2.64,2.15,14.45,1.74,2.15,7.09,7.85,6.05,,,,
