,TF,Bigram TF,No. of Stop_words,Out of Context,"Arts, Culture, Entertainment, Sports",Conspiracy,Business and Industrial,"economy, business and finance",Religion and belief,"Law, Government and Politics",Education,Technology and Computing,Science,Sixltr,conj,interrog,number,negemo,social,certain,percept,focuspast,focuspresent,time,ORG,PERSON,GPE
116,0.0,0,0.2692307692307692,202.0,0.0,0.0,0.0,0.0,0.0,0.4402,0.0,0.0,0.0,27.91,4.65,0.0,4.65,0.0,4.65,0.0,0.0,6.98,0.0,6.98,2.0,2.0,1.0
117,0.0,0,0.2692307692307692,202.0,0.0,0.0,0.0,0.0,0.0,0.4402,0.0,0.0,0.0,27.91,4.65,0.0,4.65,0.0,4.65,0.0,0.0,6.98,0.0,6.98,2.0,2.0,1.0
118,0.0,0,0.2692307692307692,202.0,0.0,0.0,0.0,0.0,0.0,0.4402,0.0,0.0,0.0,27.91,4.65,0.0,4.65,0.0,4.65,0.0,0.0,6.98,0.0,6.98,2.0,2.0,1.0
119,0.0,0,0.40425531914893614,74.0,0.0,0.0,0.5186666666666666,0.5017,0.0,0.0,0.0,0.0,0.4508,24.39,4.88,0.0,0.0,2.44,7.32,0.0,4.88,7.32,2.44,7.32,1.0,0.0,0.0
120,0.0,0,0.40425531914893614,74.0,0.0,0.0,0.5186666666666666,0.5017,0.0,0.0,0.0,0.0,0.4508,24.39,4.88,0.0,0.0,2.44,7.32,0.0,4.88,7.32,2.44,7.32,1.0,0.0,0.0
121,0.0,0,0.40425531914893614,74.0,0.0,0.0,0.5186666666666666,0.5017,0.0,0.0,0.0,0.0,0.4508,24.39,4.88,0.0,0.0,2.44,7.32,0.0,4.88,7.32,2.44,7.32,1.0,0.0,0.0
122,0.0,0,0.40425531914893614,74.0,0.0,0.0,0.5186666666666666,0.5017,0.0,0.0,0.0,0.0,0.4508,24.39,4.88,0.0,0.0,2.44,7.32,0.0,4.88,7.32,2.44,7.32,1.0,0.0,0.0
123,0.0,0,0.40425531914893614,74.0,0.0,0.0,0.5186666666666666,0.5017,0.0,0.0,0.0,0.0,0.4508,24.39,4.88,0.0,0.0,2.44,7.32,0.0,4.88,7.32,2.44,7.32,1.0,0.0,0.0
124,0.0,0,0.40425531914893614,74.0,0.0,0.0,0.5186666666666666,0.5017,0.0,0.0,0.0,0.0,0.4508,24.39,4.88,0.0,0.0,2.44,7.32,0.0,4.88,7.32,2.44,7.32,1.0,0.0,0.0
125,0.0,0,0.40425531914893614,74.0,0.0,0.0,0.5186666666666666,0.5017,0.0,0.0,0.0,0.0,0.4508,24.39,4.88,0.0,0.0,2.44,7.32,0.0,4.88,7.32,2.44,7.32,1.0,0.0,0.0
126,0.0,0,0.40425531914893614,74.0,0.0,0.0,0.5186666666666666,0.5017,0.0,0.0,0.0,0.0,0.4508,24.39,4.88,0.0,0.0,2.44,7.32,0.0,4.88,7.32,2.44,7.32,1.0,0.0,0.0
127,0.0,0,0.40425531914893614,74.0,0.0,0.0,0.5186666666666666,0.5017,0.0,0.0,0.0,0.0,0.4508,24.39,4.88,0.0,0.0,2.44,7.32,0.0,4.88,7.32,2.44,7.32,1.0,0.0,0.0
128,0.0,0,0.40425531914893614,74.0,0.0,0.0,0.5186666666666666,0.5017,0.0,0.0,0.0,0.0,0.4508,24.39,4.88,0.0,0.0,2.44,7.32,0.0,4.88,7.32,2.44,7.32,1.0,0.0,0.0
129,0.0,0,0.40425531914893614,74.0,0.0,0.0,0.5186666666666666,0.5017,0.0,0.0,0.0,0.0,0.4508,24.39,4.88,0.0,0.0,2.44,7.32,0.0,4.88,7.32,2.44,7.32,1.0,0.0,0.0
130,0.0,0,0.40425531914893614,74.0,0.0,0.0,0.5186666666666666,0.5017,0.0,0.0,0.0,0.0,0.4508,24.39,4.88,0.0,0.0,2.44,7.32,0.0,4.88,7.32,2.44,7.32,1.0,0.0,0.0
131,0.0,0,0.40425531914893614,74.0,0.0,0.0,0.5186666666666666,0.5017,0.0,0.0,0.0,0.0,0.4508,24.39,4.88,0.0,0.0,2.44,7.32,0.0,4.88,7.32,2.44,7.32,1.0,0.0,0.0
132,0.0,0,0.40425531914893614,74.0,0.0,0.0,0.5186666666666666,0.5017,0.0,0.0,0.0,0.0,0.4508,24.39,4.88,0.0,0.0,2.44,7.32,0.0,4.88,7.32,2.44,7.32,1.0,0.0,0.0
133,0.0,0,0.40425531914893614,74.0,0.0,0.0,0.5186666666666666,0.5017,0.0,0.0,0.0,0.0,0.4508,24.39,4.88,0.0,0.0,2.44,7.32,0.0,4.88,7.32,2.44,7.32,1.0,0.0,0.0
134,0.0,0,0.40425531914893614,74.0,0.0,0.0,0.5186666666666666,0.5017,0.0,0.0,0.0,0.0,0.4508,24.39,4.88,0.0,0.0,2.44,7.32,0.0,4.88,7.32,2.44,7.32,1.0,0.0,0.0
135,6.0,1,0.39436619718309857,189.0,0.0,0.0,0.0,0.5095000000000001,0.0,0.0,0.0,0.5095000000000001,0.4508,17.19,6.25,1.56,1.56,0.0,12.5,0.0,6.25,10.94,6.25,4.69,1.0,0.0,0.0
136,6.0,1,0.39436619718309857,189.0,0.0,0.0,0.0,0.5095000000000001,0.0,0.0,0.0,0.5095000000000001,0.4508,17.19,6.25,1.56,1.56,0.0,12.5,0.0,6.25,10.94,6.25,4.69,1.0,0.0,0.0
137,6.0,1,0.39436619718309857,189.0,0.0,0.0,0.0,0.5095000000000001,0.0,0.0,0.0,0.5095000000000001,0.4508,17.19,6.25,1.56,1.56,0.0,12.5,0.0,6.25,10.94,6.25,4.69,1.0,0.0,0.0
138,6.0,1,0.39436619718309857,189.0,0.0,0.0,0.0,0.5095000000000001,0.0,0.0,0.0,0.5095000000000001,0.4508,17.19,6.25,1.56,1.56,0.0,12.5,0.0,6.25,10.94,6.25,4.69,1.0,0.0,0.0
139,6.0,1,0.39436619718309857,189.0,0.0,0.0,0.0,0.5095000000000001,0.0,0.0,0.0,0.5095000000000001,0.4508,17.19,6.25,1.56,1.56,0.0,12.5,0.0,6.25,10.94,6.25,4.69,1.0,0.0,0.0
140,0.0,0,0.29411764705882354,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,6.25,0.0,6.25,0.0,6.25,12.5,6.25,6.25,1.0,2.0,0.0
141,0.0,0,0.29411764705882354,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,6.25,0.0,6.25,0.0,6.25,12.5,6.25,6.25,1.0,2.0,0.0
142,0.0,0,0.29411764705882354,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,6.25,0.0,6.25,0.0,6.25,12.5,6.25,6.25,1.0,2.0,0.0
143,0.0,0,0.29411764705882354,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,6.25,0.0,6.25,0.0,6.25,12.5,6.25,6.25,1.0,2.0,0.0
144,0.0,0,0.29411764705882354,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,6.25,0.0,6.25,0.0,6.25,12.5,6.25,6.25,1.0,2.0,0.0
145,0.0,0,0.29411764705882354,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,6.25,0.0,6.25,0.0,6.25,12.5,6.25,6.25,1.0,2.0,0.0
146,0.0,0,0.35,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75,0.0,0.0,12.5,0.0,0.0,0.0,0.0,6.25,0.0,6.25,0.0,0.0,0.0
147,0.0,0,0.35,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75,0.0,0.0,12.5,0.0,0.0,0.0,0.0,6.25,0.0,6.25,0.0,0.0,0.0
148,0.0,0,0.35,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75,0.0,0.0,12.5,0.0,0.0,0.0,0.0,6.25,0.0,6.25,0.0,0.0,0.0
149,0.0,0,0.35,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75,0.0,0.0,12.5,0.0,0.0,0.0,0.0,6.25,0.0,6.25,0.0,0.0,0.0
150,0.0,0,0.35,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75,0.0,0.0,12.5,0.0,0.0,0.0,0.0,6.25,0.0,6.25,0.0,0.0,0.0
151,0.0,0,0.35,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75,0.0,0.0,12.5,0.0,0.0,0.0,0.0,6.25,0.0,6.25,0.0,0.0,0.0
152,0.0,0,0.35,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75,0.0,0.0,12.5,0.0,0.0,0.0,0.0,6.25,0.0,6.25,0.0,0.0,0.0
153,0.0,0,0.35,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75,0.0,0.0,12.5,0.0,0.0,0.0,0.0,6.25,0.0,6.25,0.0,0.0,0.0
154,0.0,0,0.35,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75,0.0,0.0,12.5,0.0,0.0,0.0,0.0,6.25,0.0,6.25,0.0,0.0,0.0
155,0.0,0,0.35,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75,0.0,0.0,12.5,0.0,0.0,0.0,0.0,6.25,0.0,6.25,0.0,0.0,0.0
156,0.0,0,0.4,18.0,0.0,0.0,0.0,0.4646,0.4759,0.0,0.0,0.0,0.0,13.04,0.0,0.0,4.35,0.0,4.35,0.0,4.35,8.7,4.35,8.7,1.0,0.0,0.0
157,0.0,0,0.4,18.0,0.0,0.0,0.0,0.4646,0.4759,0.0,0.0,0.0,0.0,13.04,0.0,0.0,4.35,0.0,4.35,0.0,4.35,8.7,4.35,8.7,1.0,0.0,0.0
158,0.0,0,0.4,18.0,0.0,0.0,0.0,0.4646,0.4759,0.0,0.0,0.0,0.0,13.04,0.0,0.0,4.35,0.0,4.35,0.0,4.35,8.7,4.35,8.7,1.0,0.0,0.0
159,0.0,0,0.4,18.0,0.0,0.0,0.0,0.4646,0.4759,0.0,0.0,0.0,0.0,13.04,0.0,0.0,4.35,0.0,4.35,0.0,4.35,8.7,4.35,8.7,1.0,0.0,0.0
160,0.0,0,0.4,18.0,0.0,0.0,0.0,0.4646,0.4759,0.0,0.0,0.0,0.0,13.04,0.0,0.0,4.35,0.0,4.35,0.0,4.35,8.7,4.35,8.7,1.0,0.0,0.0
161,0.0,0,0.4,18.0,0.0,0.0,0.0,0.4646,0.4759,0.0,0.0,0.0,0.0,13.04,0.0,0.0,4.35,0.0,4.35,0.0,4.35,8.7,4.35,8.7,1.0,0.0,0.0
162,0.0,0,0.4,18.0,0.0,0.0,0.0,0.4646,0.4759,0.0,0.0,0.0,0.0,13.04,0.0,0.0,4.35,0.0,4.35,0.0,4.35,8.7,4.35,8.7,1.0,0.0,0.0
163,0.0,0,0.4,18.0,0.0,0.0,0.0,0.4646,0.4759,0.0,0.0,0.0,0.0,13.04,0.0,0.0,4.35,0.0,4.35,0.0,4.35,8.7,4.35,8.7,1.0,0.0,0.0
164,2.0,0,0.4444444444444444,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.43,2.86,0.0,11.43,0.0,11.43,0.0,0.0,5.71,2.86,5.71,1.0,1.0,0.0
165,2.0,0,0.4444444444444444,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.43,2.86,0.0,11.43,0.0,11.43,0.0,0.0,5.71,2.86,5.71,1.0,1.0,0.0
166,2.0,0,0.4444444444444444,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.43,2.86,0.0,11.43,0.0,11.43,0.0,0.0,5.71,2.86,5.71,1.0,1.0,0.0
167,2.0,0,0.4444444444444444,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.43,2.86,0.0,11.43,0.0,11.43,0.0,0.0,5.71,2.86,5.71,1.0,1.0,0.0
168,2.0,0,0.4444444444444444,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.43,2.86,0.0,11.43,0.0,11.43,0.0,0.0,5.71,2.86,5.71,1.0,1.0,0.0
169,2.0,0,0.4444444444444444,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.43,2.86,0.0,11.43,0.0,11.43,0.0,0.0,5.71,2.86,5.71,1.0,1.0,0.0
170,2.0,0,0.4444444444444444,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.43,2.86,0.0,11.43,0.0,11.43,0.0,0.0,5.71,2.86,5.71,1.0,1.0,0.0
171,2.0,0,0.4444444444444444,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.43,2.86,0.0,11.43,0.0,11.43,0.0,0.0,5.71,2.86,5.71,1.0,1.0,0.0
172,2.0,0,0.4444444444444444,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.43,2.86,0.0,11.43,0.0,11.43,0.0,0.0,5.71,2.86,5.71,1.0,1.0,0.0
173,2.0,0,0.4444444444444444,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.43,2.86,0.0,11.43,0.0,11.43,0.0,0.0,5.71,2.86,5.71,1.0,1.0,0.0
174,2.0,0,0.4444444444444444,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.43,2.86,0.0,11.43,0.0,11.43,0.0,0.0,5.71,2.86,5.71,1.0,1.0,0.0
175,2.0,0,0.4444444444444444,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.43,2.86,0.0,11.43,0.0,11.43,0.0,0.0,5.71,2.86,5.71,1.0,1.0,0.0
176,2.0,0,0.4444444444444444,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.43,2.86,0.0,11.43,0.0,11.43,0.0,0.0,5.71,2.86,5.71,1.0,1.0,0.0
177,0.0,0,0.3703703703703704,35.0,0.4508,0.0,0.0,0.5499499999999999,0.0,0.0,0.0,0.5169,0.4508,28.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,8.0,8.0,1.0,0.0,0.0
178,0.0,0,0.3703703703703704,35.0,0.4508,0.0,0.0,0.5499499999999999,0.0,0.0,0.0,0.5169,0.4508,28.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,8.0,8.0,1.0,0.0,0.0
179,0.0,0,0.3703703703703704,35.0,0.4508,0.0,0.0,0.5499499999999999,0.0,0.0,0.0,0.5169,0.4508,28.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,8.0,8.0,1.0,0.0,0.0
180,0.0,0,0.3703703703703704,35.0,0.4508,0.0,0.0,0.5499499999999999,0.0,0.0,0.0,0.5169,0.4508,28.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,8.0,8.0,1.0,0.0,0.0
181,0.0,0,0.3703703703703704,35.0,0.4508,0.0,0.0,0.5499499999999999,0.0,0.0,0.0,0.5169,0.4508,28.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,8.0,8.0,1.0,0.0,0.0
182,0.0,0,0.32142857142857145,38.0,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,22.22,3.7,0.0,3.7,0.0,3.7,0.0,3.7,7.41,0.0,7.41,2.0,0.0,0.0
183,0.0,0,0.32142857142857145,38.0,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,22.22,3.7,0.0,3.7,0.0,3.7,0.0,3.7,7.41,0.0,7.41,2.0,0.0,0.0
184,0.0,0,0.32142857142857145,38.0,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,22.22,3.7,0.0,3.7,0.0,3.7,0.0,3.7,7.41,0.0,7.41,2.0,0.0,0.0
185,0.0,0,0.32142857142857145,38.0,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,22.22,3.7,0.0,3.7,0.0,3.7,0.0,3.7,7.41,0.0,7.41,2.0,0.0,0.0
186,0.0,0,0.32142857142857145,38.0,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,22.22,3.7,0.0,3.7,0.0,3.7,0.0,3.7,7.41,0.0,7.41,2.0,0.0,0.0
187,0.0,0,0.32142857142857145,38.0,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,22.22,3.7,0.0,3.7,0.0,3.7,0.0,3.7,7.41,0.0,7.41,2.0,0.0,0.0
188,0.0,0,0.32142857142857145,38.0,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,22.22,3.7,0.0,3.7,0.0,3.7,0.0,3.7,7.41,0.0,7.41,2.0,0.0,0.0
189,0.0,0,0.32142857142857145,38.0,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,22.22,3.7,0.0,3.7,0.0,3.7,0.0,3.7,7.41,0.0,7.41,2.0,0.0,0.0
190,0.0,0,0.32142857142857145,38.0,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,22.22,3.7,0.0,3.7,0.0,3.7,0.0,3.7,7.41,0.0,7.41,2.0,0.0,0.0
191,0.0,0,0.32142857142857145,38.0,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,22.22,3.7,0.0,3.7,0.0,3.7,0.0,3.7,7.41,0.0,7.41,2.0,0.0,0.0
192,0.0,0,0.4,2.0,0.14970999999999998,0.0,0.0,0.0,0.10465999999999999,0.0,0.0,0.150925,0.0,33.33,0.0,0.0,0.0,0.0,11.11,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0
193,0.0,0,0.4,2.0,0.14970999999999998,0.0,0.0,0.0,0.10465999999999999,0.0,0.0,0.150925,0.0,33.33,0.0,0.0,0.0,0.0,11.11,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0
194,0.0,0,0.4,2.0,0.14970999999999998,0.0,0.0,0.0,0.10465999999999999,0.0,0.0,0.150925,0.0,33.33,0.0,0.0,0.0,0.0,11.11,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0
195,0.0,0,0.4,2.0,0.14970999999999998,0.0,0.0,0.0,0.10465999999999999,0.0,0.0,0.150925,0.0,33.33,0.0,0.0,0.0,0.0,11.11,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0
196,0.0,0,0.4,2.0,0.14970999999999998,0.0,0.0,0.0,0.10465999999999999,0.0,0.0,0.150925,0.0,33.33,0.0,0.0,0.0,0.0,11.11,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0
197,0.0,0,0.4,2.0,0.14970999999999998,0.0,0.0,0.0,0.10465999999999999,0.0,0.0,0.150925,0.0,33.33,0.0,0.0,0.0,0.0,11.11,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0
198,0.0,0,0.4,2.0,0.14970999999999998,0.0,0.0,0.0,0.10465999999999999,0.0,0.0,0.150925,0.0,33.33,0.0,0.0,0.0,0.0,11.11,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0
199,0.0,0,0.4,2.0,0.14970999999999998,0.0,0.0,0.0,0.10465999999999999,0.0,0.0,0.150925,0.0,33.33,0.0,0.0,0.0,0.0,11.11,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0
200,0.0,0,0.4,2.0,0.14970999999999998,0.0,0.0,0.0,0.10465999999999999,0.0,0.0,0.150925,0.0,33.33,0.0,0.0,0.0,0.0,11.11,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0
201,0.0,0,0.4,2.0,0.14970999999999998,0.0,0.0,0.0,0.10465999999999999,0.0,0.0,0.150925,0.0,33.33,0.0,0.0,0.0,0.0,11.11,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0
202,0.0,0,0.4,2.0,0.14970999999999998,0.0,0.0,0.0,0.10465999999999999,0.0,0.0,0.150925,0.0,33.33,0.0,0.0,0.0,0.0,11.11,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0
203,0.0,0,0.4,2.0,0.14970999999999998,0.0,0.0,0.0,0.10465999999999999,0.0,0.0,0.150925,0.0,33.33,0.0,0.0,0.0,0.0,11.11,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0
204,0.0,0,0.4,2.0,0.14970999999999998,0.0,0.0,0.0,0.10465999999999999,0.0,0.0,0.150925,0.0,33.33,0.0,0.0,0.0,0.0,11.11,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0
205,0.0,0,0.4,2.0,0.14970999999999998,0.0,0.0,0.0,0.10465999999999999,0.0,0.0,0.150925,0.0,33.33,0.0,0.0,0.0,0.0,11.11,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0
206,0.0,0,0.4,2.0,0.14970999999999998,0.0,0.0,0.0,0.10465999999999999,0.0,0.0,0.150925,0.0,33.33,0.0,0.0,0.0,0.0,11.11,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0
207,0.0,0,0.4,2.0,0.14970999999999998,0.0,0.0,0.0,0.10465999999999999,0.0,0.0,0.150925,0.0,33.33,0.0,0.0,0.0,0.0,11.11,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0
208,0.0,0,0.4,2.0,0.14970999999999998,0.0,0.0,0.0,0.10465999999999999,0.0,0.0,0.150925,0.0,33.33,0.0,0.0,0.0,0.0,11.11,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0
209,0.0,0,0.4,2.0,0.14970999999999998,0.0,0.0,0.0,0.10465999999999999,0.0,0.0,0.150925,0.0,33.33,0.0,0.0,0.0,0.0,11.11,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0
210,0.0,0,0.4,2.0,0.14970999999999998,0.0,0.0,0.0,0.10465999999999999,0.0,0.0,0.150925,0.0,33.33,0.0,0.0,0.0,0.0,11.11,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0
211,0.0,0,0.4,2.0,0.14970999999999998,0.0,0.0,0.0,0.10465999999999999,0.0,0.0,0.150925,0.0,33.33,0.0,0.0,0.0,0.0,11.11,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0
212,0.0,0,0.4,2.0,0.14970999999999998,0.0,0.0,0.0,0.10465999999999999,0.0,0.0,0.150925,0.0,33.33,0.0,0.0,0.0,0.0,11.11,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0
213,1.0,0,0.29411764705882354,4.0,0.08532000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.09011,0.0,38.46,0.0,0.0,7.69,0.0,0.0,0.0,0.0,7.69,0.0,7.69,1.0,0.0,0.0
214,1.0,0,0.29411764705882354,4.0,0.08532000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.09011,0.0,38.46,0.0,0.0,7.69,0.0,0.0,0.0,0.0,7.69,0.0,7.69,1.0,0.0,0.0
215,1.0,0,0.29411764705882354,4.0,0.08532000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.09011,0.0,38.46,0.0,0.0,7.69,0.0,0.0,0.0,0.0,7.69,0.0,7.69,1.0,0.0,0.0
216,1.0,0,0.29411764705882354,4.0,0.08532000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.09011,0.0,38.46,0.0,0.0,7.69,0.0,0.0,0.0,0.0,7.69,0.0,7.69,1.0,0.0,0.0
217,1.0,0,0.29411764705882354,4.0,0.08532000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.09011,0.0,38.46,0.0,0.0,7.69,0.0,0.0,0.0,0.0,7.69,0.0,7.69,1.0,0.0,0.0
218,1.0,0,0.29411764705882354,4.0,0.08532000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.09011,0.0,38.46,0.0,0.0,7.69,0.0,0.0,0.0,0.0,7.69,0.0,7.69,1.0,0.0,0.0
219,1.0,0,0.29411764705882354,4.0,0.08532000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.09011,0.0,38.46,0.0,0.0,7.69,0.0,0.0,0.0,0.0,7.69,0.0,7.69,1.0,0.0,0.0
220,1.0,0,0.29411764705882354,4.0,0.08532000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.09011,0.0,38.46,0.0,0.0,7.69,0.0,0.0,0.0,0.0,7.69,0.0,7.69,1.0,0.0,0.0
221,1.0,0,0.29411764705882354,4.0,0.08532000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.09011,0.0,38.46,0.0,0.0,7.69,0.0,0.0,0.0,0.0,7.69,0.0,7.69,1.0,0.0,0.0
222,1.0,0,0.29411764705882354,4.0,0.08532000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.09011,0.0,38.46,0.0,0.0,7.69,0.0,0.0,0.0,0.0,7.69,0.0,7.69,1.0,0.0,0.0
223,1.0,0,0.29411764705882354,4.0,0.08532000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.09011,0.0,38.46,0.0,0.0,7.69,0.0,0.0,0.0,0.0,7.69,0.0,7.69,1.0,0.0,0.0
224,0.0,0,0.2,9.0,0.0,0.0,0.0,0.5071,0.0,0.0,0.0,0.5071,0.4508,45.45,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
225,0.0,0,0.2,9.0,0.0,0.0,0.0,0.5071,0.0,0.0,0.0,0.5071,0.4508,45.45,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
226,0.0,0,0.2,9.0,0.0,0.0,0.0,0.5071,0.0,0.0,0.0,0.5071,0.4508,45.45,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
227,0.0,0,0.2,9.0,0.0,0.0,0.0,0.5071,0.0,0.0,0.0,0.5071,0.4508,45.45,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
228,0.0,0,0.2,9.0,0.0,0.0,0.0,0.5071,0.0,0.0,0.0,0.5071,0.4508,45.45,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
229,0.0,0,0.2,9.0,0.0,0.0,0.0,0.5071,0.0,0.0,0.0,0.5071,0.4508,45.45,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
230,0.0,0,0.2,9.0,0.0,0.0,0.0,0.5071,0.0,0.0,0.0,0.5071,0.4508,45.45,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
231,0.0,0,0.2,9.0,0.0,0.0,0.0,0.5071,0.0,0.0,0.0,0.5071,0.4508,45.45,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
232,0.0,0,0.2,9.0,0.0,0.0,0.0,0.5071,0.0,0.0,0.0,0.5071,0.4508,45.45,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
233,0.0,0,0.2,9.0,0.0,0.0,0.0,0.5071,0.0,0.0,0.0,0.5071,0.4508,45.45,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
234,0.0,0,0.2,9.0,0.0,0.0,0.0,0.5071,0.0,0.0,0.0,0.5071,0.4508,45.45,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
